transaction_id,customer_id,merchant_id,amount,transaction_hour,transaction_day,payment_method,location,device_type
TXN102991,C1427,M531,4353.44,11,5,Debit Card,Pune,Android
TXN102992,C1342,M559,3020.31,18,3,Credit Card,Delhi,Web
TXN102993,C1095,M549,1379.64,14,20,Debit Card,Ahmedabad,iOS
TXN102994,C1074,M526,5345.02,18,11,UPI,Hyderabad,Web
TXN102995,C1422,M524,835.14,20,13,Net Banking,Pune,iOS
TXN102996,C1494,M551,1010.71,15,2,Credit Card,Ahmedabad,POS Terminal
TXN102997,C1053,M567,726.78,12,29,Credit Card,Ahmedabad,POS Terminal
TXN102998,C1343,M520,2757.8,17,7,Debit Card,Hyderabad,Android
TXN102999,C1458,M517,1897.74,13,29,Credit Card,Hyderabad,POS Terminal
TXN103000,C1412,M538,6026.75,9,3,UPI,Mumbai,POS Terminal
TXN103001,C1053,M514,395.98,16,13,Credit Card,Ahmedabad,Web
TXN103002,C1217,M552,4828.09,8,6,Credit Card,Mumbai,Android
TXN103003,C1015,M537,3613.64,9,9,UPI,Delhi,Web
TXN103004,C1098,M547,42952.65,5,23,Net Banking,Delhi,POS Terminal
TXN103005,C1019,M551,1415.72,20,20,Debit Card,Hyderabad,POS Terminal
TXN103006,C1045,M571,1750.08,19,2,Debit Card,Hyderabad,Android
TXN103007,C1450,M527,3580.15,11,12,Net Banking,Chennai,Android
TXN103008,C1192,M515,4662.21,10,15,UPI,Kolkata,Web
TXN103009,C1382,M515,3958.92,13,30,Net Banking,Pune,POS Terminal
TXN103010,C1057,M534,6175.57,12,23,Credit Card,Pune,iOS
TXN103011,C1436,M516,4422.61,13,24,Debit Card,Chennai,Web
TXN103012,C1110,M572,4515.29,15,16,Debit Card,Mumbai,iOS
TXN103013,C1128,M551,2065.57,15,3,Debit Card,Mumbai,Web
TXN103014,C1336,M511,1410.5,12,27,UPI,Ahmedabad,POS Terminal
TXN103015,C1193,M547,2099.7,6,14,UPI,Kolkata,POS Terminal
TXN103016,C1412,M521,8185.08,9,23,Credit Card,Delhi,Web
TXN103017,C1339,M548,4382.0,17,1,UPI,Hyderabad,Web
TXN103018,C1325,M551,3831.26,21,16,UPI,Bengaluru,iOS
TXN103019,C1007,M578,6309.73,19,27,UPI,Pune,POS Terminal
TXN103020,C1028,M500,2058.17,10,24,Net Banking,Hyderabad,Android
TXN103021,C1111,M565,1963.59,17,23,Net Banking,Kolkata,iOS
TXN103022,C1434,M563,2930.64,14,6,Debit Card,Pune,Android
TXN103023,C1160,M507,2436.78,15,27,UPI,Chennai,Android
TXN103024,C1130,M524,1544.78,21,15,UPI,Ahmedabad,Web
TXN103025,C1187,M565,2459.95,18,15,Debit Card,Hyderabad,Web
TXN103026,C1162,M572,1256.63,16,3,UPI,Bengaluru,Android
TXN103027,C1196,M572,3329.26,11,4,Net Banking,Pune,iOS
TXN103028,C1474,M576,2903.07,16,24,UPI,Bengaluru,Web
TXN103029,C1363,M569,5627.8,17,17,Net Banking,Pune,POS Terminal
TXN103030,C1203,M578,1558.44,14,13,Net Banking,Delhi,Android
TXN103031,C1211,M550,2541.1,14,2,Debit Card,Kolkata,Web
TXN103032,C1108,M552,1082.15,7,30,Credit Card,Delhi,iOS
TXN103033,C1275,M514,2238.09,14,1,UPI,Kolkata,Web
TXN103034,C1072,M549,1697.45,17,20,Credit Card,Delhi,Android
TXN103035,C1166,M570,945.44,18,6,Credit Card,Hyderabad,Android
TXN103036,C1259,M574,2726.6,13,5,Credit Card,Bengaluru,Web
TXN103037,C1242,M537,561.23,13,29,Debit Card,Kolkata,POS Terminal
TXN103038,C1274,M539,1701.88,15,6,Credit Card,Mumbai,POS Terminal
TXN103039,C1101,M565,4666.85,9,18,Debit Card,Delhi,iOS
TXN103040,C1474,M538,2595.31,18,21,UPI,Kolkata,POS Terminal
TXN103041,C1172,M573,2983.25,17,1,Credit Card,Mumbai,iOS
TXN103042,C1170,M516,2801.75,15,13,Net Banking,Hyderabad,POS Terminal
TXN103043,C1140,M506,3767.33,11,6,Credit Card,Ahmedabad,POS Terminal
TXN103044,C1396,M538,4455.35,14,20,Credit Card,Chennai,Android
TXN103045,C1187,M567,3946.75,11,29,Net Banking,Hyderabad,Web
TXN103046,C1440,M534,3297.67,14,12,UPI,Ahmedabad,Android
TXN103047,C1085,M550,49341.43,4,29,Net Banking,Kolkata,iOS
TXN103048,C1475,M546,6612.2,15,10,UPI,Kolkata,POS Terminal
TXN103049,C1051,M535,277.81,17,25,Debit Card,Bengaluru,Web
TXN103050,C1110,M563,2445.3,14,28,Debit Card,Mumbai,iOS
TXN103051,C1436,M512,5639.9,10,29,Net Banking,Chennai,Android
TXN103052,C1364,M517,1705.14,13,19,Debit Card,Chennai,POS Terminal
TXN103053,C1341,M520,1620.81,21,3,Net Banking,Ahmedabad,POS Terminal
TXN103054,C1042,M564,5914.6,14,15,Debit Card,Delhi,Web
TXN103055,C1210,M507,4798.61,16,25,Net Banking,Delhi,iOS
TXN103056,C1455,M547,1115.84,20,14,Net Banking,Mumbai,Web
TXN103057,C1499,M542,3417.77,23,4,Debit Card,Delhi,Web
TXN103058,C1199,M552,1764.36,14,7,Debit Card,Delhi,iOS
TXN103059,C1297,M526,2840.46,13,10,UPI,Kolkata,Android
TXN103060,C1345,M518,641.84,10,14,Net Banking,Hyderabad,iOS
TXN103061,C1239,M522,2614.03,17,2,Credit Card,Chennai,iOS
TXN103062,C1114,M549,2812.68,17,1,Credit Card,Pune,Web
TXN103063,C1025,M550,2896.63,15,26,Credit Card,Chennai,Web
TXN103064,C1406,M542,1235.16,18,16,Net Banking,Mumbai,iOS
TXN103065,C1298,M550,1831.47,15,16,UPI,Pune,iOS
TXN103066,C1076,M568,4881.06,9,13,UPI,Mumbai,Android
TXN103067,C1411,M540,2919.51,20,30,Net Banking,Hyderabad,POS Terminal
TXN103068,C1136,M571,1623.53,14,1,Debit Card,Delhi,Web
TXN103069,C1019,M510,2208.12,7,6,Debit Card,Hyderabad,iOS
TXN103070,C1439,M579,1966.04,11,4,Credit Card,Ahmedabad,Android
TXN103071,C1210,M551,4672.54,22,2,Net Banking,Delhi,Web
TXN103072,C1239,M522,2644.63,18,29,Credit Card,Chennai,POS Terminal
TXN103073,C1038,M548,4226.91,11,7,UPI,Chennai,Android
TXN103074,C1434,M537,3138.85,21,24,Net Banking,Pune,POS Terminal
TXN103075,C1267,M546,3038.41,17,30,Net Banking,Chennai,iOS
TXN103076,C1206,M571,908.44,15,14,UPI,Kolkata,Web
TXN103077,C1478,M506,3186.3,19,23,Credit Card,Hyderabad,Android
TXN103078,C1438,M565,1253.7,18,26,UPI,Mumbai,iOS
TXN103079,C1461,M576,3213.41,12,25,Credit Card,Bengaluru,Android
TXN103080,C1266,M561,3872.76,11,1,Credit Card,Hyderabad,Android
TXN103081,C1153,M528,1130.92,15,10,Credit Card,Chennai,iOS
TXN103082,C1041,M537,4448.15,9,6,Credit Card,Delhi,Web
TXN103083,C1410,M532,1374.27,16,8,Credit Card,Chennai,iOS
TXN103084,C1010,M528,4279.5,15,9,Credit Card,Hyderabad,Web
TXN103085,C1293,M578,2207.41,12,11,Credit Card,Pune,Android
TXN103086,C1097,M522,2088.29,9,24,Debit Card,Delhi,Android
TXN103087,C1426,M502,1330.79,12,6,UPI,Mumbai,iOS
TXN103088,C1274,M544,1036.62,15,8,UPI,Mumbai,Android
TXN103089,C1447,M507,4915.86,15,24,Credit Card,Delhi,Android
TXN103090,C1389,M528,2356.33,18,16,UPI,Kolkata,POS Terminal
TXN103091,C1429,M501,1421.93,18,17,Debit Card,Mumbai,POS Terminal
TXN103092,C1371,M549,3087.78,10,24,UPI,Pune,POS Terminal
TXN103093,C1229,M564,3694.46,14,7,Debit Card,Delhi,Web
TXN103094,C1368,M519,2545.65,16,8,Debit Card,Delhi,POS Terminal
TXN103095,C1425,M551,2943.46,23,8,Credit Card,Bengaluru,iOS
TXN103096,C1219,M536,3032.82,15,28,UPI,Chennai,POS Terminal
TXN103097,C1064,M571,1731.34,12,26,UPI,Mumbai,Web
TXN103098,C1354,M526,2010.63,13,30,Debit Card,Mumbai,POS Terminal
TXN103099,C1231,M546,2461.17,11,27,Credit Card,Pune,iOS
TXN103100,C1327,M505,1885.75,17,10,Credit Card,Delhi,POS Terminal
TXN103101,C1442,M559,989.62,13,22,Debit Card,Hyderabad,POS Terminal
TXN103102,C1051,M544,291.74,18,9,Net Banking,Bengaluru,Android
TXN103103,C1373,M543,1872.11,17,19,Net Banking,Mumbai,POS Terminal
TXN103104,C1430,M517,1189.68,18,10,UPI,Chennai,POS Terminal
TXN103105,C1375,M564,949.39,17,17,Credit Card,Delhi,Android
TXN103106,C1262,M524,5230.23,6,30,Debit Card,Bengaluru,POS Terminal
TXN103107,C1266,M526,3141.98,11,9,Net Banking,Hyderabad,iOS
TXN103108,C1358,M506,3599.95,15,14,Credit Card,Hyderabad,iOS
TXN103109,C1316,M543,589.88,13,26,Net Banking,Kolkata,POS Terminal
TXN103110,C1323,M528,1670.64,21,30,Debit Card,Kolkata,iOS
TXN103111,C1408,M543,3774.2,21,26,Credit Card,Ahmedabad,Android
TXN103112,C1395,M535,2661.44,15,2,Credit Card,Mumbai,POS Terminal
TXN103113,C1153,M518,1338.55,21,3,Net Banking,Hyderabad,POS Terminal
TXN103114,C1357,M505,2964.71,17,27,Credit Card,Bengaluru,Web
TXN103115,C1365,M524,1921.1,13,20,Credit Card,Bengaluru,Android
TXN103116,C1139,M530,914.63,17,24,Debit Card,Ahmedabad,Android
TXN103117,C1426,M508,1570.26,13,27,Net Banking,Mumbai,POS Terminal
TXN103118,C1050,M573,5032.6,6,9,Credit Card,Delhi,POS Terminal
TXN103119,C1116,M536,1097.08,11,19,UPI,Pune,Android
TXN103120,C1420,M526,2366.75,9,18,UPI,Pune,iOS
TXN103121,C1045,M512,1994.48,13,18,UPI,Hyderabad,Android
TXN103122,C1308,M540,1394.56,6,11,Credit Card,Hyderabad,Web
TXN103123,C1087,M565,2580.3,6,9,UPI,Chennai,iOS
TXN103124,C1207,M523,3032.66,12,12,Credit Card,Pune,Android
TXN103125,C1376,M543,1206.12,12,8,Credit Card,Ahmedabad,POS Terminal
TXN103126,C1268,M559,715.34,6,18,Debit Card,Delhi,Android
TXN103127,C1088,M508,2257.35,14,29,UPI,Hyderabad,POS Terminal
TXN103128,C1380,M501,1530.47,15,8,Debit Card,Pune,Android
TXN103129,C1117,M555,1992.01,14,4,Net Banking,Bengaluru,POS Terminal
TXN103130,C1053,M529,530.46,11,6,Net Banking,Ahmedabad,Android
TXN103131,C1440,M521,3944.66,18,21,Credit Card,Ahmedabad,iOS
TXN103132,C1115,M574,2060.22,20,16,Credit Card,Delhi,POS Terminal
TXN103133,C1117,M512,2304.32,14,21,Debit Card,Bengaluru,iOS
TXN103134,C1259,M570,3022.17,9,13,Credit Card,Bengaluru,iOS
TXN103135,C1074,M515,3474.19,22,26,Net Banking,Chennai,iOS
TXN103136,C1479,M544,3067.8,18,16,Debit Card,Delhi,iOS
TXN103137,C1304,M564,2448.83,19,26,UPI,Pune,Android
TXN103138,C1006,M510,1231.68,12,23,Net Banking,Chennai,iOS
TXN103139,C1365,M569,2061.79,22,24,Credit Card,Bengaluru,POS Terminal
TXN103140,C1121,M519,3218.75,16,21,Credit Card,Mumbai,POS Terminal
TXN103141,C1010,M562,2325.22,16,29,Debit Card,Hyderabad,Android
TXN103142,C1347,M511,3282.63,17,20,Credit Card,Pune,Web
TXN103143,C1437,M561,3085.69,14,18,Net Banking,Mumbai,Web
TXN103144,C1488,M541,4470.07,17,21,UPI,Ahmedabad,POS Terminal
TXN103145,C1214,M568,1890.14,19,8,UPI,Delhi,Android
TXN103146,C1428,M557,2754.95,12,1,UPI,Chennai,Android
TXN103147,C1278,M504,39037.41,5,6,Credit Card,Bengaluru,iOS
TXN103148,C1497,M526,2545.0,21,18,Debit Card,Chennai,iOS
TXN103149,C1027,M527,1135.85,9,2,UPI,Pune,POS Terminal
TXN103150,C1234,M525,1252.31,17,8,UPI,Bengaluru,Web
TXN103151,C1366,M548,2803.18,19,6,Credit Card,Pune,Web
TXN103152,C1312,M520,1532.04,13,6,Debit Card,Mumbai,Android
TXN103153,C1025,M500,2176.92,21,22,Debit Card,Chennai,Web
TXN103154,C1408,M557,4270.71,18,25,UPI,Ahmedabad,Android
TXN103155,C1053,M578,724.22,14,14,Net Banking,Ahmedabad,Android
TXN103156,C1028,M554,2870.23,15,29,Debit Card,Hyderabad,Web
TXN103157,C1466,M525,2762.02,20,3,UPI,Kolkata,Android
TXN103158,C1352,M524,2956.59,13,18,Net Banking,Chennai,Android
TXN103159,C1163,M576,4581.95,16,30,Credit Card,Bengaluru,Android
TXN103160,C1269,M532,2997.65,19,5,UPI,Hyderabad,POS Terminal
TXN103161,C1333,M571,714.68,14,22,Credit Card,Hyderabad,Android
TXN103162,C1034,M568,1733.62,14,25,UPI,Kolkata,POS Terminal
TXN103163,C1285,M505,3770.77,13,16,Credit Card,Kolkata,iOS
TXN103164,C1347,M522,4626.65,20,25,Credit Card,Pune,Web
TXN103165,C1272,M529,789.1,16,18,Net Banking,Pune,Web
TXN103166,C1450,M577,5851.54,8,9,Debit Card,Chennai,Android
TXN103167,C1207,M553,2534.51,18,25,Net Banking,Pune,Web
TXN103168,C1237,M510,1161.04,18,29,UPI,Pune,Web
TXN103169,C1413,M530,2982.28,21,22,Credit Card,Pune,iOS
TXN103170,C1499,M505,3635.26,17,1,UPI,Delhi,iOS
TXN103171,C1092,M510,4317.68,23,11,Credit Card,Kolkata,POS Terminal
TXN103172,C1172,M576,1931.51,15,8,UPI,Kolkata,iOS
TXN103173,C1078,M511,2592.59,18,8,Debit Card,Chennai,iOS
TXN103174,C1109,M565,2700.99,9,24,UPI,Bengaluru,iOS
TXN103175,C1216,M552,2349.74,11,13,UPI,Hyderabad,Android
TXN103176,C1434,M535,4488.92,7,29,UPI,Pune,POS Terminal
TXN103177,C1357,M516,3351.65,12,8,Net Banking,Pune,Web
TXN103178,C1105,M527,1881.84,6,16,UPI,Delhi,iOS
TXN103179,C1046,M521,708.52,15,26,Net Banking,Delhi,POS Terminal
TXN103180,C1180,M506,1434.49,18,21,Net Banking,Kolkata,POS Terminal
TXN103181,C1063,M514,2446.2,16,18,Net Banking,Ahmedabad,iOS
TXN103182,C1245,M510,1787.34,14,9,Net Banking,Pune,Web
TXN103183,C1243,M523,5698.22,13,12,Credit Card,Kolkata,Android
TXN103184,C1421,M566,2190.98,13,27,Debit Card,Pune,POS Terminal
TXN103185,C1319,M529,3624.12,17,22,Credit Card,Chennai,Web
TXN103186,C1086,M569,5331.96,11,3,UPI,Delhi,iOS
TXN103187,C1216,M565,3061.34,16,1,UPI,Hyderabad,POS Terminal
TXN103188,C1489,M560,3188.54,9,28,Credit Card,Delhi,Android
TXN103189,C1006,M577,1258.33,17,21,UPI,Chennai,POS Terminal
TXN103190,C1277,M540,792.7,9,20,Net Banking,Delhi,POS Terminal
TXN103191,C1336,M550,2335.53,15,29,Debit Card,Ahmedabad,POS Terminal
TXN103192,C1209,M543,4360.64,11,29,UPI,Bengaluru,Android
TXN103193,C1496,M512,3427.3,17,29,Net Banking,Hyderabad,Android
TXN103194,C1168,M511,3065.77,8,20,Debit Card,Ahmedabad,Web
TXN103195,C1329,M508,2081.22,12,9,UPI,Ahmedabad,Web
TXN103196,C1137,M547,1122.03,14,29,Debit Card,Mumbai,POS Terminal
TXN103197,C1440,M548,3071.63,17,22,Credit Card,Ahmedabad,Web
TXN103198,C1390,M552,2395.45,10,8,Credit Card,Mumbai,iOS
TXN103199,C1495,M555,2340.19,17,25,UPI,Mumbai,Android
TXN103200,C1380,M539,1659.07,11,13,UPI,Pune,iOS
TXN103201,C1305,M523,3397.77,12,17,Credit Card,Hyderabad,Android
TXN103202,C1229,M571,3421.79,10,23,Debit Card,Delhi,Android
TXN103203,C1474,M532,3532.93,20,7,Net Banking,Bengaluru,Android
TXN103204,C1307,M522,5382.41,15,30,Credit Card,Bengaluru,Android
TXN103205,C1160,M576,2902.3,16,15,UPI,Mumbai,Android
TXN103206,C1000,M553,1214.27,14,14,Credit Card,Ahmedabad,Android
TXN103207,C1235,M552,2883.51,10,25,Credit Card,Ahmedabad,POS Terminal
TXN103208,C1436,M548,5433.12,12,16,UPI,Chennai,Android
TXN103209,C1187,M577,3370.96,21,17,Net Banking,Hyderabad,Web
TXN103210,C1417,M577,2331.22,14,16,UPI,Bengaluru,POS Terminal
TXN103211,C1003,M579,1378.77,22,18,UPI,Ahmedabad,Web
TXN103212,C1400,M548,1052.16,15,14,Credit Card,Pune,iOS
TXN103213,C1131,M559,2435.59,16,6,Net Banking,Bengaluru,Android
TXN103214,C1426,M564,1342.27,17,20,Debit Card,Mumbai,iOS
TXN103215,C1217,M531,3889.32,14,21,Credit Card,Mumbai,Web
TXN103216,C1259,M578,3641.29,19,15,Debit Card,Bengaluru,POS Terminal
TXN103217,C1000,M520,1830.03,14,5,Debit Card,Ahmedabad,iOS
TXN103218,C1070,M517,2783.04,22,26,Debit Card,Ahmedabad,iOS
TXN103219,C1477,M559,883.19,10,17,UPI,Ahmedabad,Android
TXN103220,C1177,M512,4749.31,9,1,Net Banking,Hyderabad,iOS
TXN103221,C1456,M523,5990.05,14,13,UPI,Chennai,iOS
TXN103222,C1188,M529,1760.86,14,7,Net Banking,Ahmedabad,iOS
TXN103223,C1290,M501,31915.52,1,19,UPI,Pune,Web
TXN103224,C1007,M524,6156.0,13,21,Debit Card,Pune,Android
TXN103225,C1252,M549,3064.77,8,24,Debit Card,Pune,Android
TXN103226,C1407,M513,1720.03,13,5,Debit Card,Pune,Android
TXN103227,C1466,M505,2661.59,16,26,Credit Card,Kolkata,POS Terminal
TXN103228,C1291,M575,2670.18,19,9,Debit Card,Delhi,Android
TXN103229,C1433,M529,2671.75,12,4,UPI,Pune,Web
TXN103230,C1243,M529,4008.46,12,7,Credit Card,Chennai,Android
TXN103231,C1122,M537,3056.55,8,13,Debit Card,Pune,iOS
TXN103232,C1298,M557,1773.45,21,8,Net Banking,Pune,Web
TXN103233,C1282,M540,2881.07,14,23,UPI,Kolkata,iOS
TXN103234,C1031,M556,1497.78,17,29,Debit Card,Delhi,Web
TXN103235,C1333,M535,25289.01,2,4,UPI,Kolkata,Android
TXN103236,C1376,M563,1147.77,20,8,UPI,Ahmedabad,POS Terminal
TXN103237,C1145,M515,1829.82,19,26,UPI,Hyderabad,Android
TXN103238,C1155,M577,3113.16,15,27,Debit Card,Mumbai,Web
TXN103239,C1412,M571,7282.72,10,16,UPI,Mumbai,Android
TXN103240,C1015,M513,2795.67,18,26,Debit Card,Chennai,Web
TXN103241,C1354,M530,2305.25,14,13,UPI,Bengaluru,Android
TXN103242,C1046,M565,504.32,13,10,Net Banking,Delhi,Web
TXN103243,C1250,M567,2230.3,17,14,Debit Card,Kolkata,POS Terminal
TXN103244,C1186,M564,1521.91,19,20,Net Banking,Mumbai,Android
TXN103245,C1030,M554,3286.3,12,10,Credit Card,Delhi,Android
TXN103246,C1259,M577,2497.61,11,13,Net Banking,Bengaluru,Web
TXN103247,C1420,M539,4016.28,16,28,Net Banking,Pune,iOS
TXN103248,C1016,M524,4660.04,16,8,UPI,Mumbai,Android
TXN103249,C1038,M524,3827.06,15,24,Debit Card,Chennai,POS Terminal
TXN103250,C1303,M502,1512.03,12,20,Debit Card,Hyderabad,Web
TXN103251,C1429,M568,1283.03,12,5,Debit Card,Mumbai,Android
TXN103252,C1473,M525,1192.52,17,21,UPI,Bengaluru,Android
TXN103253,C1431,M539,2210.55,16,21,Credit Card,Mumbai,iOS
TXN103254,C1038,M537,3588.27,19,19,Net Banking,Chennai,POS Terminal
TXN103255,C1488,M537,3998.07,15,13,Net Banking,Kolkata,Web
TXN103256,C1131,M567,2833.58,12,2,UPI,Mumbai,iOS
TXN103257,C1029,M506,2345.8,14,16,UPI,Ahmedabad,Android
TXN103258,C1157,M529,4484.44,18,14,Credit Card,Hyderabad,Web
TXN103259,C1277,M518,1869.52,14,17,Net Banking,Bengaluru,iOS
TXN103260,C1202,M534,4354.78,12,27,Credit Card,Kolkata,POS Terminal
TXN103261,C1065,M532,1550.95,20,3,Credit Card,Hyderabad,POS Terminal
TXN103262,C1107,M532,2965.74,22,16,UPI,Chennai,POS Terminal
TXN103263,C1267,M577,4134.6,14,9,Credit Card,Chennai,Web
TXN103264,C1221,M537,4172.72,15,7,Net Banking,Chennai,Android
TXN103265,C1291,M509,2474.32,23,2,Credit Card,Delhi,Android
TXN103266,C1017,M556,1080.39,16,11,Net Banking,Pune,iOS
TXN103267,C1089,M527,3074.25,12,24,Credit Card,Pune,Android
TXN103268,C1180,M577,1729.65,8,11,UPI,Kolkata,POS Terminal
TXN103269,C1254,M537,3208.39,18,29,Net Banking,Chennai,POS Terminal
TXN103270,C1454,M515,1468.93,11,14,Net Banking,Hyderabad,POS Terminal
TXN103271,C1252,M520,87008.8,4,16,Credit Card,Kolkata,Web
TXN103272,C1256,M505,1938.12,13,8,Net Banking,Bengaluru,Android
TXN103273,C1382,M540,4259.65,20,23,UPI,Kolkata,POS Terminal
TXN103274,C1441,M514,1162.74,16,28,Credit Card,Delhi,iOS
TXN103275,C1345,M502,997.02,12,27,Credit Card,Hyderabad,Android
TXN103276,C1086,M542,8839.67,15,22,Debit Card,Delhi,iOS
TXN103277,C1089,M546,4688.73,18,15,Debit Card,Ahmedabad,iOS
TXN103278,C1236,M513,48172.78,4,16,Net Banking,Chennai,POS Terminal
TXN103279,C1389,M565,2233.24,16,2,UPI,Kolkata,POS Terminal
TXN103280,C1069,M528,593.88,12,4,Debit Card,Hyderabad,POS Terminal
TXN103281,C1043,M503,3977.98,17,1,Debit Card,Chennai,iOS
TXN103282,C1199,M525,2393.92,14,7,Debit Card,Delhi,iOS
TXN103283,C1151,M511,1834.57,8,11,UPI,Bengaluru,POS Terminal
TXN103284,C1085,M501,2917.32,18,18,Credit Card,Ahmedabad,Web
TXN103285,C1018,M516,8431.14,13,22,UPI,Chennai,iOS
TXN103286,C1100,M534,4832.12,18,25,Debit Card,Ahmedabad,POS Terminal
TXN103287,C1401,M509,622.91,10,5,UPI,Mumbai,POS Terminal
TXN103288,C1094,M542,2871.87,23,5,Net Banking,Delhi,Web
TXN103289,C1253,M520,873.28,18,20,UPI,Hyderabad,POS Terminal
TXN103290,C1356,M514,1132.79,16,17,Net Banking,Kolkata,POS Terminal
TXN103291,C1029,M534,2011.46,20,4,UPI,Ahmedabad,Web
TXN103292,C1248,M559,3568.1,14,9,Net Banking,Chennai,Web
TXN103293,C1425,M543,2399.76,19,14,Credit Card,Chennai,Android
TXN103294,C1032,M504,1486.16,16,9,Credit Card,Ahmedabad,iOS
TXN103295,C1457,M572,2500.31,21,23,Debit Card,Hyderabad,iOS
TXN103296,C1228,M517,877.94,8,13,Net Banking,Delhi,Android
TXN103297,C1011,M520,4067.48,11,16,Credit Card,Delhi,iOS
TXN103298,C1117,M571,3061.7,8,20,Net Banking,Bengaluru,Android
TXN103299,C1349,M573,3248.44,18,13,Debit Card,Hyderabad,iOS
TXN103300,C1154,M550,4145.59,11,9,Credit Card,Mumbai,POS Terminal
TXN103301,C1422,M540,1165.0,20,21,Debit Card,Pune,Web
TXN103302,C1392,M523,1099.26,16,12,Net Banking,Pune,Web
TXN103303,C1245,M523,1815.07,12,12,UPI,Pune,Web
TXN103304,C1404,M537,1996.4,12,10,Debit Card,Bengaluru,iOS
TXN103305,C1331,M543,1243.53,11,29,Credit Card,Chennai,POS Terminal
TXN103306,C1246,M556,2562.25,15,2,Debit Card,Hyderabad,Web
TXN103307,C1028,M558,2595.57,10,25,Credit Card,Kolkata,Android
TXN103308,C1160,M533,2234.04,15,22,UPI,Chennai,iOS
TXN103309,C1234,M574,1585.55,15,5,UPI,Bengaluru,iOS
TXN103310,C1189,M522,5274.41,12,11,Credit Card,Kolkata,POS Terminal
TXN103311,C1116,M542,1816.09,11,26,Debit Card,Pune,iOS
TXN103312,C1270,M539,7174.8,17,28,UPI,Hyderabad,Web
TXN103313,C1257,M546,2760.93,14,24,Debit Card,Delhi,Web
TXN103314,C1179,M540,8826.56,13,2,UPI,Delhi,Android
TXN103315,C1486,M546,4600.89,12,21,UPI,Bengaluru,Android
TXN103316,C1372,M519,5787.0,14,10,Debit Card,Kolkata,iOS
TXN103317,C1171,M576,2539.86,17,8,Credit Card,Mumbai,Android
TXN103318,C1437,M564,3422.5,17,20,Credit Card,Mumbai,iOS
TXN103319,C1273,M567,2608.26,13,10,Credit Card,Kolkata,Web
TXN103320,C1258,M523,4039.25,12,26,Credit Card,Delhi,POS Terminal
TXN103321,C1134,M535,2251.12,12,11,Debit Card,Ahmedabad,Web
TXN103322,C1170,M544,3412.62,17,9,Net Banking,Hyderabad,iOS
TXN103323,C1209,M501,4899.4,18,7,Debit Card,Bengaluru,Web
TXN103324,C1235,M527,79719.7,3,12,Net Banking,Mumbai,Web
TXN103325,C1421,M525,1748.0,6,7,UPI,Pune,POS Terminal
TXN103326,C1420,M522,3608.58,15,16,UPI,Pune,Web
TXN103327,C1185,M578,2081.13,17,25,Net Banking,Hyderabad,iOS
TXN103328,C1416,M535,369.72,14,19,UPI,Chennai,Android
TXN103329,C1363,M505,4264.93,7,16,Debit Card,Pune,POS Terminal
TXN103330,C1442,M534,1453.99,16,15,Net Banking,Hyderabad,iOS
TXN103331,C1094,M537,2012.62,17,30,UPI,Mumbai,iOS
TXN103332,C1377,M534,4024.45,12,14,Debit Card,Chennai,Web
TXN103333,C1010,M573,4267.86,16,13,Net Banking,Hyderabad,POS Terminal
TXN103334,C1067,M552,814.7,12,29,Debit Card,Ahmedabad,POS Terminal
TXN103335,C1378,M537,730.1,14,3,Net Banking,Delhi,Web
TXN103336,C1209,M558,7049.55,9,13,Debit Card,Bengaluru,Android
TXN103337,C1195,M542,4967.0,17,29,UPI,Pune,POS Terminal
TXN103338,C1368,M503,2659.06,12,26,Net Banking,Delhi,iOS
TXN103339,C1097,M504,2476.95,18,7,Net Banking,Delhi,Android
TXN103340,C1092,M567,4764.88,10,2,Credit Card,Kolkata,POS Terminal
TXN103341,C1471,M544,3536.15,14,10,Debit Card,Chennai,Android
TXN103342,C1021,M579,7700.45,16,30,UPI,Kolkata,iOS
TXN103343,C1449,M524,4018.68,18,15,Net Banking,Chennai,Android
TXN103344,C1171,M577,2543.98,8,3,UPI,Mumbai,POS Terminal
TXN103345,C1382,M510,3182.0,16,6,Credit Card,Kolkata,POS Terminal
TXN103346,C1133,M528,2453.51,15,29,Net Banking,Bengaluru,iOS
TXN103347,C1425,M533,2612.16,21,25,Net Banking,Bengaluru,iOS
TXN103348,C1024,M513,3678.77,23,14,Debit Card,Chennai,Android
TXN103349,C1184,M523,3342.97,19,4,Net Banking,Bengaluru,Android
TXN103350,C1084,M558,2742.62,18,15,Debit Card,Mumbai,iOS
TXN103351,C1054,M538,234.95,17,5,UPI,Mumbai,POS Terminal
TXN103352,C1250,M525,2054.48,16,6,Debit Card,Kolkata,Web
TXN103353,C1143,M542,977.4,17,19,Credit Card,Ahmedabad,Web
TXN103354,C1350,M535,1532.59,21,18,Debit Card,Ahmedabad,POS Terminal
TXN103355,C1397,M538,3821.57,6,20,UPI,Bengaluru,POS Terminal
TXN103356,C1166,M560,1093.87,19,6,Debit Card,Hyderabad,iOS
TXN103357,C1411,M515,2302.49,15,4,Net Banking,Hyderabad,Web
TXN103358,C1223,M558,1977.76,11,12,Debit Card,Ahmedabad,POS Terminal
TXN103359,C1219,M505,2974.63,15,24,Net Banking,Chennai,POS Terminal
TXN103360,C1178,M555,2400.29,17,25,Net Banking,Bengaluru,POS Terminal
TXN103361,C1118,M507,3040.03,19,30,Net Banking,Pune,Android
